Doctor ID,Doctor Name,Years of Experience,PMC Verified,Doctor Image,Type,About,Services,Education and Certification,Specialization,Languages,Experience,Clinic Name,Clinic Address,Clinic Fees,Clinic Schedule,Consultation,Consultation Fees,Consultation Schedule,Medical Center,Center Address,Center Fees,Center Schedule,Page Url
10924,DR Jan Muhammad Agha,N/A,Yes,https://www.shifaam.com/doctors/karachi/general-surgeon/dr-jan-muhammad-agha-10924/uploads/profile-images/1650543441-doctor.jpeg,General Surgeon,"Dr. Jan Muhammad Agha is a very well regarded General Surgeon and has a number of certifications under his belt, including M.B.B.S. and Ms (General surgery) as well as 30 years of experience in his field. He is also very punctual, so his patients only have to wait Under 15 Min for their consultations. These patients were particularly impressed by the doctor checkup, staff behavior and clinic environment.","Anal Fissures
General & Laparoscopic Surgeon","MASTER OF SURGERY ( GENERAL SURGERY ) - KARACHI UNIVERSITY
M.B.,B.S. ( BASIC MEDICAL QUALIFICATION ) - SINDH UNIVERSITY JAMSHORO",General Surgeon,"English
Urdu",,,,,,,,,,,,,https://www.shifaam.com/doctors/karachi/general-surgeon/dr-jan-muhammad-agha-10924
10919,DR MARIA MEHMOOD,7 Year(s),Yes,https://www.shifaam.com/doctors/karachi/ent/dr-maria-mehmood-10919/uploads/profile-images/1644391973-doctor.jpeg,ENT,"I am currently working in baqai medical university hospital and hashmani hospital.. Specialist in treating ear related diseases and tonsillectomy and nasal surgeries , thyroidectomy and can treat oral cancer","Nose Infections
Tonsillectomy
• Surgery For Oral Cancers
Thyroid Surgery","M.B.B.S - DOW UNIV.OF H.SCIENCES KHI
FCPS - COLL.OF PHYSICIANS & SURGEONS PAKISTAN",Ent,"English
Urdu
Sindhi","2016 - Present, ENT surgeon, Jinnah Postgraduate Medical Centre, Jinnah Medical And Dental College Hospital And Baqai Medical University Hospital ",,,,,Online Video Consultation,Rs.1000,"Monday

                                            
09:00 AM - 05:00 PM

                                        
Tuesday

                                            
09:00 AM - 05:00 PM

                                        
Wednesday

                                            
09:00 AM - 05:00 PM

                                        
Thursday

                                            
09:00 AM - 05:00 PM

                                        
Friday

                                            
09:00 AM - 05:00 PM

                                        
Saturday

                                            
09:00 AM - 05:00 PM

                                        
Sunday

                                            
09:00 AM - 05:00 PM",,,,,https://www.shifaam.com/doctors/karachi/ent/dr-maria-mehmood-10919
10729,Zack Smit,N/A,Yes,https://www.shifaam.com/doctors/karachi/cancer-surgeon/zack-smit-10729/uploads/profile-images/male-doctor-avatar.jpeg,Cancer Surgeon,"Zack Smit is a well-reputed and an experienced Cancer Surgeon. He is currently available at  on the given timings. He also provides Online Video Consultations on
                                     Shifaam Virtual Clinic for Rs.50",,,Cancer Surgeon,,,,,,,Online Video Consultation,Rs.50,"Friday

                                            
12:00 PM - 07:30 PM",,,,,https://www.shifaam.com/doctors/karachi/cancer-surgeon/zack-smit-10729
10952,Dr Harender Kumar,N/A,No,https://www.shifaam.com/doctors/karachi/physiotherapist/dr-harender-kumar-10952/uploads/profile-images/1619195102-doctor.jpeg,Physiotherapist/ Hijama Specialist,I am Dr Harender Kumar graduated DPT from Jinnah Post Graduate Medical Center Karachi,,,Physiotherapist/ Hijama Specialist,"English
Urdu
Sindhi",,,,,,Online Video Consultation,Rs.500,"Monday

                                            
04:00 PM - 09:00 PM

                                        
Tuesday

                                            
04:00 PM - 09:00 PM

                                        
Wednesday

                                            
04:00 PM - 09:00 PM

                                        
Thursday

                                            
04:00 PM - 09:00 PM

                                        
Friday

                                            
04:00 PM - 09:00 PM

                                        
Saturday

                                            
04:00 PM - 09:00 PM",,,,,https://www.shifaam.com/doctors/karachi/physiotherapist/dr-harender-kumar-10952
11017,Dr Sumbul Memon,3 Year(s),Yes,https://www.shifaam.com/doctors/hyderabad/internal-medicine/dr-sumbul-memon-11017/uploads/profile-images/1614142275-doctor.jpeg,Internal Medicine,"A trusted, patient and clinically competent doctor with the experience of serving patients by successfully diagnosing, treating and managing their illnesses in various settings, including inpatient and outpatient departments, government/private hospitals. Strong knowledge of current principles, methods and procedures regarding disease management and patient care. Outstanding interpersonal and cross-cultural communication skills, able to develop excellent rapport with patients.","Emergency Medicine
Cardiology
Cardiovascular Disease Managment
Diabetes
Chest Infections
Asthma
Copd
Liver Diseases
Headache
Stroke
Gastrointestinal Diseases
Hypertension
Cholesterol Disorders
Thyroid Disorders
Gerd Management
H.pylori Treatment
Diarrhea (loose Stools) Management
Medicine","MBBS - Liaquat University of Medical & Health Sciences
MRCP part 1 & 2 - Royal college of Physicians (UK)
FCPS part 1 - College of Pysicians & Surgeons Pakistan","Internal Medicine
Emergency Medicine
General Physician","English
Urdu","2020 - Present, Postgraduate Resident, Liaquat University Of Medical And Health Sciences",,,,,Online Video Consultation,Rs.1200,"Monday

                                            
06:00 PM - 10:00 PM

                                        
Tuesday

                                            
06:00 PM - 10:00 PM

                                        
Wednesday

                                            
06:00 PM - 10:00 PM

                                        
Friday

                                            
06:00 PM - 10:00 PM

                                        
Saturday

                                            
06:00 PM - 10:00 PM",,,,,https://www.shifaam.com/doctors/hyderabad/internal-medicine/dr-sumbul-memon-11017
10974,Dr.Moazzam Ali,15 Year(s),Yes,https://www.shifaam.com/doctors/lahore/ent/dr-moazzam-ali-10974/uploads/profile-images/1614160678-doctor.jpeg,ENT,Detail examination and treatment of all kind of Ear Nose Throat and Allergy conditions. Get ears suction cleaning done with latest machine. All ENT surgeries in affordable price packages.,"Ear Infections
Nose Infections
Throat Infections
Allergy Conditions
Chest And Stomach Infections
Ent Surgeries
Ear Wax Removal","MBBS,MCPS - CPSP",Ent,"Urdu
English
Punjabi
","2008 - Present, ENT Specialist, Services Hospital",,,,,Online Video Consultation,Rs.1000,"Monday

                                            
10:00 AM - 10:00 PM

                                        
Tuesday

                                            
10:00 AM - 10:00 PM

                                        
Wednesday

                                            
10:00 AM - 10:00 PM

                                        
Thursday

                                            
10:00 AM - 10:00 PM

                                        
Friday

                                            
10:00 AM - 10:00 PM

                                        
Saturday

                                            
10:00 AM - 10:00 PM

                                        
Sunday

                                            
10:00 AM - 10:00 PM",,,,,https://www.shifaam.com/doctors/lahore/ent/dr-moazzam-ali-10974
11013,Dr. Muhammad Umair,4 Year(s),Yes,https://www.shifaam.com/doctors/karachi/skin-hair-nail-specialist/dr-muhammad-umair-11013/uploads/profile-images/1612957755-doctor.jpeg,"Skin, Hair & Nail Specialist",Registered Medical Practitioner from PMC. Qualified IMM(Internal Medicine) From CPSP.  Currently working as PostGraduate Resident in Dermatology.,"Dermatology
Internal Medicine","IMM MEDICINE (MCPS) - CPSP
MBBS (SILVER MEDALIST) - SMBBMU LARKANA ","General Physician
Skin, Hair & Nail Specialist","Urdu
Sindhi
English","2020 - Present, Resident Dermatologist, Pns Shifa Karachi
2018 - 2020, Resident Internist (Medicine), Ziauddin Hospital Karachi",,,,,Online Video Consultation,Rs.500,"Saturday

                                            
11:00 AM - 11:00 PM

                                        
Sunday

                                            
11:00 AM - 11:00 PM",,,,,https://www.shifaam.com/doctors/karachi/skin-hair-nail-specialist/dr-muhammad-umair-11013
11012,Samia Farooqi,N/A,No,https://www.shifaam.com/doctors/karachi/physiotherapist/samia-farooqi-11012/uploads/profile-images/female-doctor-avatar.jpeg,Physiotherapist/ Hijama Specialist,"Samia Farooqi is a well-reputed and an experienced Physiotherapist/ Hijama Specialist
. She is currently available at Home visits on the given timings.",General Surgery,"BSPT - Liaquat National College of Physiotherapy
M.Phil. - ISRA university",Physiotherapist/ Hijama Specialist,,,,,,,,,,,,,,https://www.shifaam.com/doctors/karachi/physiotherapist/samia-farooqi-11012
11005,Dr Khansa Zaib Mughal,4 Year(s),No,https://www.shifaam.com/doctors/multan/dietitian-nutritionist/dr-khansa-zaib-mughal-11005/uploads/profile-images/1633165753-doctor.jpeg,Dietitian/Nutritionist,"I am a Dietitian (Doctor of Dietetics and Nutritional sciences). Currently working as a specialist, trainer and facilitator with Lincoln Corner- a partnership program between Embassy Of United States Of America and Bahauddin Zakariya University.","Dietitian
Nutrition
Dietetics
Meal Planning
Diet Planning And Lifestyle Modifications",DDNS (Doctor of Dietetics and Nutritional Sciences) - University Of Lahore,Dietitian/nutritionist,"Urdu
English","2020 - 2021, Nutritionist, Dhq Hospital Muzaffargarh
2019 - 2020, Internee Nutritionist, Ganga Ram Hospital
2018 - 2018, Internee Nutritionist, Children Hospital",,,,,Online Video Consultation,Rs.1500,"Monday

                                            
04:00 PM - 08:00 PM

                                        
Tuesday

                                            
04:00 PM - 08:00 PM

                                        
Wednesday

                                            
04:00 PM - 08:00 PM

                                        
Thursday

                                            
04:00 PM - 08:00 PM

                                        
Friday

                                            
04:00 PM - 08:00 PM",,,,,https://www.shifaam.com/doctors/multan/dietitian-nutritionist/dr-khansa-zaib-mughal-11005
11016,Dr Nargis Tasleem Bakht,16 Year(s),Yes,https://www.shifaam.com/doctors/islamabad/internal-medicine/dr-nargis-tasleem-bakht-11016/uploads/profile-images/1613917807-doctor.jpeg,Internal Medicine,"Dr Nargis Tasleem Bakht is a well-reputed and an experienced Internal Medicine. She is currently available at Bakhtswellbeing  on the given timings. She also provides Online Video Consultations on
                                     Shifaam Virtual Clinic for Rs.1000",,Fcps - Cpsp,Internal Medicine,"English
Urdu
Punjabi
","2007 - 2008, Medical officer , Shifa International Hospital Islamabad 
2009 - 2010, Resident , Sheikh Zayed Hospital Lahore
2010 - 2011, Resident, Nishter Hospital Multan
2011 - 2014, Chief resident , Shifa International Hospital Islamabad
2014 - 2015, Registrar, Shifa College Of Medicine Islamabad 
2015 - Present, Senior medical officer/ consultant medical specialist , Ogdcl
2006 - 2007, House officer , Pakistan Institute Of Medical Sciences ",,,,,Online Video Consultation,Rs.1000,"Monday

                                            
06:00 PM - 09:00 PM

                                        
Tuesday

                                            
06:00 PM - 09:00 PM

                                        
Wednesday

                                            
06:00 PM - 09:00 PM

                                        
Thursday

                                            
06:00 PM - 09:00 PM

                                        
Friday

                                            
06:00 PM - 09:00 PM

                                        
Saturday

                                            
06:00 PM - 09:00 PM",,,,,https://www.shifaam.com/doctors/islamabad/internal-medicine/dr-nargis-tasleem-bakht-11016
